TimeInSeconds,TimeToFinishSession,Scene,PlayerPositionX,PlayerPositionY,PlayerPositionZ,RawInputPositionX,RawInputPositionZ,ObjectiveType,ObjectiveCompletion,Score,ObjectiveWindow,CitySigns,MiniMap,NavigationArrow,PlayerRotation,ReachedLocation
61287.074,1718.634,City,8.099995,1.510022,90.22206,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.077,1718.631,City,8.099995,1.510022,90.22206,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.080,1718.628,City,8.099995,1.510022,90.22206,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.083,1718.625,City,8.099995,1.510022,90.22206,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.086,1718.622,City,8.099995,1.510022,90.22206,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.089,1718.619,City,8.099995,1.510022,90.22206,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.094,1718.617,City,8.099995,1.510022,90.22208,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.097,1718.612,City,8.099995,1.510022,90.22208,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.099,1718.609,City,8.099995,1.510022,90.22208,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.103,1718.606,City,8.099995,1.510022,90.22208,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.106,1718.603,City,8.099995,1.510022,90.22208,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.109,1718.6,City,8.099995,1.510022,90.22208,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.112,1718.597,City,8.099995,1.510022,90.22209,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.114,1718.594,City,8.099995,1.510022,90.22209,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.117,1718.591,City,8.099995,1.510022,90.22209,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.119,1718.589,City,8.099995,1.510022,90.22209,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.123,1718.586,City,8.099995,1.510022,90.22209,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.125,1718.583,City,8.099995,1.510022,90.22209,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.128,1718.58,City,8.099995,1.510022,90.22209,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.132,1718.577,City,8.099995,1.510022,90.22211,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.135,1718.574,City,8.099995,1.510022,90.22211,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.138,1718.571,City,8.099995,1.510022,90.22211,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.140,1718.567,City,8.099995,1.510022,90.22211,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.144,1718.565,City,8.099995,1.510022,90.22211,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.146,1718.562,City,8.099995,1.510022,90.22211,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.150,1718.559,City,8.099995,1.510022,90.22211,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.153,1718.556,City,8.099995,1.510022,90.22212,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.155,1718.553,City,8.099995,1.510022,90.22212,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.158,1718.55,City,8.099995,1.510022,90.22212,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.162,1718.547,City,8.099995,1.510022,90.22212,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.164,1718.544,City,8.099995,1.510022,90.22212,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.167,1718.541,City,8.099995,1.510022,90.22212,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.170,1718.538,City,8.099995,1.510022,90.22212,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.174,1718.535,City,8.099995,1.510022,90.22214,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.177,1718.532,City,8.099995,1.510022,90.22214,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.179,1718.529,City,8.099995,1.510022,90.22214,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.182,1718.527,City,8.099995,1.510022,90.22214,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.185,1718.524,City,8.099995,1.510022,90.22214,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.188,1718.521,City,8.099995,1.510022,90.22214,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.190,1718.518,City,8.099995,1.510022,90.22214,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.194,1718.515,City,8.099995,1.510022,90.22215,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.197,1718.512,City,8.099995,1.510022,90.22215,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.199,1718.51,City,8.099995,1.510022,90.22215,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.202,1718.507,City,8.099995,1.510022,90.22215,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.205,1718.504,City,8.099995,1.510022,90.22215,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.208,1718.501,City,8.099995,1.510022,90.22215,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.211,1718.498,City,8.099995,1.510022,90.22215,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.214,1718.495,City,8.099995,1.510022,90.22217,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.217,1718.492,City,8.099995,1.510022,90.22217,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.221,1718.489,City,8.099995,1.510022,90.22217,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.223,1718.485,City,8.099995,1.510022,90.22217,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.226,1718.482,City,8.099995,1.510022,90.22217,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.229,1718.479,City,8.099995,1.510022,90.22217,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.233,1718.476,City,8.099995,1.510022,90.22218,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.236,1718.473,City,8.099995,1.510022,90.22218,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.239,1718.47,City,8.099995,1.510022,90.22218,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.242,1718.467,City,8.099995,1.510022,90.22218,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
